"","time","Method","blood","count","aif","disp_aif","backg","bpr","parentFraction","disp_fct","t_G","vol","delta","tmax"
"1",0.0166666666666667,"Continuous",-0.17079,4,0.121211813381737,0.168443983787362,7.35,1.04466087174154,0.999999991542339,0.719597166110428,0.0166666666666667,0.0833333333333333,1,1.35
"2",0.0333333333333333,"Continuous",0.166355,0,-0.177789344511434,-1.62506298935163,7.35,1.04454294051115,0.999999932338715,0.109404586576899,0.0333333333333333,0.0833333333333333,1,1.35
"3",0.05,"Continuous",0.149795,0,-0.0116391111395652,-0.0957956402830309,7.35,1.04442500928076,0.999999771643221,0.121499382489402,0.05,0.0833333333333333,1,1.35
"4",0.0666666666666667,"Continuous",-0.114655,0,-0.0116471475889311,0.0129525092803966,7.35,1.04430707805037,0.99999945871013,-0.899219397322402,0.0666666666666667,0.0833333333333333,1,1.35
"5",0.0833333333333333,"Continuous",-0.12734,3,0.0882464186589186,0.118412001601967,7.35,1.04418914681998,0.999998942794099,0.745248939846081,0.0833333333333333,0.0833333333333333,1,1.35
"6",0.1,"Continuous",0.268755,0,-0.144957285779835,-2.12885220435845,7.35,1.04407121558959,0.999998173150461,0.0680917564324385,0.1,0.0833333333333333,1,1.35
"7",0.116666666666667,"Continuous",0.32425,0,-0.0116712745555834,-0.0366706470411619,7.35,1.0439532843592,0.999997099035599,0.318272937548188,0.116666666666667,0.0833333333333333,1,1.35
"8",0.133333333333333,"Continuous",-0.029865,3,0.0884291429726437,-0.0140251532388635,7.35,1.04383535312881,0.999995669707396,-6.30503934371338,0.133333333333333,0.0833333333333333,1,1.35
"9",0.15,"Continuous",-0.306305,6,0.188667510967606,5.72176256900321,7.35,1.04371742189842,0.999993834425778,0.0329736700347693,0.15,0.0833333333333333,1,1.35
"10",0.166666666666667,"Continuous",0.09361,0,-0.0451108881825679,0.063216021598356,7.35,1.04359949066803,0.99999154245333,-0.713598974468539,0.166666666666667,0.0833333333333333,1,1.35
"11",0.183333333333333,"Continuous",0.224095,0,-0.112018857514292,-0.334259199396341,7.35,1.04348155943765,0.999988743056004,0.335125727927888,0.183333333333333,0.0833333333333333,1,1.35
"12",0.2,"Continuous",0.031235,2,0.0552114002581342,0.0229630903736727,7.35,1.04336362820726,0.999985385503899,2.40435408996319,0.2,0.0833333333333333,1,1.35
"13",0.216666666666667,"Continuous",-0.07111,2,0.0552493265267379,-0.083948282250349,7.35,1.04324569697687,0.999981419072135,-0.658135283363803,0.216666666666667,0.0833333333333333,1,1.35
"14",0.233333333333333,"Continuous",0.19474,1,0.0217798230336262,-0.419940865105779,7.35,1.04312776574648,0.999976793041797,-0.0518640238266406,0.233333333333333,0.0833333333333333,1,1.35
"15",0.25,"Continuous",0.20762,0,-0.0452660294227034,-0.0585188856086032,7.35,1.04300983451609,0.999971456700977,0.773528561795588,0.25,0.0833333333333333,1,1.35
"16",0.266666666666667,"Continuous",-0.146635,5,0.156023100378111,-0.303830641752248,7.35,1.0428919032857,0.999965359345883,-0.513519964537798,0.266666666666667,0.0833333333333333,1,1.35
"17",0.283333333333333,"Continuous",-0.055595,2,0.0554009058463536,0.304951817874062,7.35,1.04277397205531,0.999958450282043,0.181671013580358,0.283333333333333,0.0833333333333333,1,1.35
"18",0.3,"Continuous",0.00414999999999999,0,-0.0453589812599786,-0.0102304224037451,7.35,1.04265604082492,0.99995067882558,4.43373493975905,0.3,0.0833333333333333,1,1.35
"19",0.316666666666667,"Continuous",0.048325,0,-0.0117677593531805,0.0563046505685591,7.35,1.04253810959453,0.999941994304578,-0.209001551991723,0.316666666666667,0.0833333333333333,1,1.35
"20",0.333333333333333,"Continuous",-0.070105,0,-0.0454208545241869,0.0678940086656317,7.35,1.04242017836414,0.999932346060531,-0.668996505242136,0.333333333333333,0.0833333333333333,1,1.35
"21",0.35,"Continuous",-0.14283,1,0.0218841786484167,0.0465136493504963,7.35,1.04230224713375,0.999921683449863,0.470489392984667,0.35,0.0833333333333333,1,1.35
"22",0.366666666666667,"Continuous",-0.00877500000000001,0,-0.112864303929088,-0.0255913247281072,7.35,1.04218431590336,0.999909955845543,4.41025641025641,0.366666666666667,0.0833333333333333,1,1.35
"23",0.383333333333333,"Continuous",0.00563000000000002,0,-0.0792271601804165,0.0115258116748255,7.35,1.04206638467297,0.999897112638774,-6.87388987566605,0.383333333333333,0.0833333333333333,1,1.35
"24",0.4,"Continuous",0.019775,0,-0.0792807983737038,0.155225523548514,7.35,1.04194845344258,0.999883103240768,-0.510745891276864,0.4,0.0833333333333333,1,1.35
"25",0.416666666666667,"Continuous",0.255985,0,-0.0455750678326008,1.1437778175616,7.35,1.0418305222122,0.999867877084597,-0.0398460847315272,0.416666666666667,0.0833333333333333,1,1.35
"26",0.433333333333333,"Continuous",0.209,0,-0.0456058108077607,-0.0589827627402351,7.35,1.04171259098181,0.999851383627135,0.773205741626794,0.433333333333333,0.0833333333333333,1,1.35
"27",0.45,"Continuous",-0.103105,5,0.157192440357911,-0.213816973127999,7.35,1.04159465975142,0.999833572351068,-0.735172882013482,0.45,0.0833333333333333,1,1.35
"28",0.466666666666667,"Continuous",0.13612,2,0.0558154395597466,0.410680953128255,7.35,1.04147672852103,0.999814392766998,0.135909491625037,0.466666666666667,0.0833333333333333,1,1.35
"29",0.483333333333333,"Continuous",0.07585,0,-0.0118475770062236,-0.00674653690632175,7.35,1.04135879729064,0.999793794415622,1.75609756097561,0.483333333333333,0.0833333333333333,1,1.35
"30",0.5,"Continuous",-0.190905,4,0.123635963668601,-1.27582289968402,7.35,1.04124086606025,0.99977172686999,-0.0969068384798722,0.5,0.0833333333333333,1,1.35
