"","time","Method","blood","count","aif","disp_aif","backg","bpr","parentFraction","disp_fct","t_G","vol","delta","tmax"
"27",0.45,"Continuous",0.81559,3,0.103868882041919,0.144588533033911,9.6,1.15259884365528,0.999850313579005,0.718375654434213,0.45,0.0833333333333333,1,1
"28",0.466666666666667,"Continuous",0.0709950000000004,18,0.562485675237487,0.0901437257640759,9.6,1.15248277020704,0.999833063122988,6.23987604760895,0.466666666666667,0.0833333333333333,1,1
"29",0.483333333333333,"Continuous",0.372175,13,0.409906679880081,0.508862637039257,9.6,1.1523666967588,0.999814536561785,0.805535030563579,0.483333333333333,0.0833333333333333,1,1
"30",0.5,"Continuous",0.416755,8,0.257125688225728,0.241619878684359,9.6,1.15225062331056,0.999794688531499,1.06417439502825,0.5,0.0833333333333333,1,1
"31",0.516666666666667,"Continuous",0.34249,13,0.410446327103763,0.427405784645083,9.6,1.15213454986232,0.999773473698361,0.960320009343338,0.516666666666667,0.0833333333333333,1,1
"32",0.533333333333333,"Continuous",0.461689999999999,9,0.288113901840572,0.320296911487535,9.6,1.15201847641408,0.999750846760837,0.899521323832009,0.533333333333333,0.0833333333333333,1,1
"33",0.55,"Continuous",0.40162,12,0.380313902715087,0.394987508684855,9.6,1.15190240296584,0.999726762451791,0.962850455654599,0.55,0.0833333333333333,1,1
"34",0.566666666666667,"Continuous",1.115595,11,0.349871748516771,0.938934744494991,9.6,1.1517863295176,0.999701175540733,0.372626266700729,0.566666666666667,0.0833333333333333,1,1
"35",0.583333333333333,"Continuous",0.677065,12,0.380810179016394,0.304192123473023,9.6,1.15167025606936,0.999674040836127,1.25187389689321,0.583333333333333,0.0833333333333333,1,1
"36",0.6,"Continuous",0.0225799999999996,27,0.842014513732029,0.042725140943975,9.6,1.15155418262112,0.999645313187768,19.7077059344556,0.6,0.0833333333333333,1,1
"37",0.616666666666667,"Continuous",0.847945,13,0.412055064811686,0.784815884842195,9.6,1.15143810917288,0.999614947489229,0.525034052916168,0.616666666666667,0.0833333333333333,1,1
"38",0.633333333333333,"Continuous",1.64889,13,0.412321492355682,0.964495368889716,9.6,1.15132203572464,0.999582898680376,0.427499711927418,0.633333333333333,0.0833333333333333,1,1
