"","time","Method","blood","count","aif","disp_aif","backg","bpr","parentFraction","disp_fct","t_G","vol","delta","tmax"
"1",0.0166666666666667,"Continuous",1.2538,0,-0.108136299374353,1.46733000168359,9.75,0.882243779639157,0.99999999598832,-0.0736959642686234,0.0166666666666667,0.0833333333333333,1,0.95
"2",0.0333333333333333,"Continuous",0.177765,0,-0.108204317062258,0.20817035089364,9.75,0.88219860348862,0.999999967906557,-0.51978735971648,0.0333333333333333,0.0833333333333333,1,0.95
"3",0.05,"Continuous",-0.05051,3,0.127958258533107,-0.0789154046215783,9.75,0.882153427338084,0.999999891684642,-1.62146109681251,0.05,0.0833333333333333,1,0.95
"4",0.0666666666666667,"Continuous",-0.33543,0,-0.147736995562186,-0.407528128465657,9.75,0.882108251187548,0.999999743252542,0.362519750767671,0.0666666666666667,0.0833333333333333,1,0.95
"5",0.0833333333333333,"Continuous",0.194085,0,-0.147829891210348,0.235756486734268,9.75,0.882063075037011,0.999999498540307,-0.627044851482598,0.0833333333333333,0.0833333333333333,1,0.95
"6",0.1,"Continuous",0.02515,3,0.128199784141799,0.0392719192590284,9.75,0.882017898886475,0.999999133478129,3.26441351888668,0.1,0.0833333333333333,1,0.95
"7",0.116666666666667,"Continuous",-0.09551,0,-0.10854492142276,-0.111835225944852,9.75,0.881972722735938,0.999998623996422,0.970578996963669,0.116666666666667,0.0833333333333333,1,0.95
"8",0.133333333333333,"Continuous",0.191435,1,0.0493696032984169,0.395442259725207,9.75,0.881927546585402,0.999997946025918,0.124846553660511,0.133333333333333,0.0833333333333333,1,0.95
"9",0.15,"Continuous",0.08371,2,0.0889211088867868,0.14044501933798,9.75,0.881882370434866,0.99999707549778,0.633138215266993,0.15,0.0833333333333333,1,0.95
"10",0.166666666666667,"Continuous",-0.218355,2,0.0889769478616404,-0.365886279667203,9.75,0.881837194284329,0.999995988343737,-0.243181974307893,0.166666666666667,0.0833333333333333,1,0.95
"11",0.183333333333333,"Continuous",0.101435,0,-0.148388001175025,0.123273848478203,9.75,0.881792018133793,0.999994660496227,-1.20372652437522,0.183333333333333,0.0833333333333333,1,0.95
"12",0.2,"Continuous",0.23565,5,0.20787355226136,0.347907688852198,9.75,0.881746841983257,0.999993067888567,0.597496286866115,0.2,0.0833333333333333,1,0.95
"13",0.216666666666667,"Continuous",0.17318,1,0.0495247440799013,0.35885753890198,9.75,0.88170166583272,0.999991186455137,0.138006698233052,0.216666666666667,0.0833333333333333,1,0.95
"14",0.233333333333333,"Continuous",0.11165,7,0.287423578130661,0.160937023562128,9.75,0.881656489682184,0.999988992131579,1.7859381997313,0.233333333333333,0.0833333333333333,1,0.95
"15",0.25,"Continuous",-0.16022,1,0.0495868374682725,-0.332418539714085,9.75,0.881611313531648,0.999986460855018,-0.149169891399326,0.25,0.0833333333333333,1,0.95
"16",0.266666666666667,"Continuous",-0.20297,1,0.0496178872731428,-0.419622607492908,9.75,0.881566137381111,0.999983568564297,-0.118244075479135,0.266666666666667,0.0833333333333333,1,0.95
"17",0.283333333333333,"Continuous",-0.094665,0,-0.148946812594759,-0.115102449096187,9.75,0.881520961230575,0.999980291200233,1.29403686684625,0.283333333333333,0.0833333333333333,1,0.95
"18",0.3,"Continuous",0.11776,0,0.00993599740495548,-0.220766614039162,9.75,0.881475785080039,0.999976604705883,-0.0450067934782609,0.3,0.0833333333333333,1,0.95
"19",0.316666666666667,"Continuous",0.1311,0,0.00994220690619413,-0.245928929321142,9.75,0.881430608929502,0.999972485026839,-0.0404271548436308,0.316666666666667,0.0833333333333333,1,0.95
