"","time","Method","blood","count","aif","disp_aif","backg","bpr","parentFraction","disp_fct","t_G","vol","delta","tmax"
"1",0.0166666666666667,"Continuous",0.02983,0,-0.444265026232942,0.151977359317989,14.05,0.784786180293824,0.999999987693091,-2.92323164599396,0.0166666666666667,0.0833333333333333,1,0.683333333333333
"2",0.0333333333333333,"Continuous",0.20357,0,-0.40029015036385,2.64568395810289,14.05,0.784787192616844,0.999999901544734,-0.15129930736356,0.0333333333333333,0.0833333333333333,1,0.683333333333333
"3",0.05,"Continuous",0.201005,0,-0.312007934338714,-0.762958088099188,14.05,0.784788204939865,0.999999667713576,0.408945051118131,0.05,0.0833333333333333,1,0.683333333333333
"4",0.0666666666666667,"Continuous",0.12627,0,-0.135059911545443,-0.207217679597121,14.05,0.784789217262885,0.999999212358565,0.651777936168528,0.0666666666666667,0.0833333333333333,1,0.683333333333333
"5",0.0833333333333333,"Continuous",0.140315,0,-0.135137671976236,-0.171445230048332,14.05,0.784790229585905,0.999998461639304,0.788226490396608,0.0833333333333333,0.0833333333333333,1,0.683333333333333
"6",0.1,"Continuous",0.19864,0,-0.0908825002864313,-0.163226942648252,14.05,0.784791241908926,0.999997341716535,0.556786145791381,0.1,0.0833333333333333,1,0.683333333333333
"7",0.116666666666667,"Continuous",0.09529,0,-0.0909347518137751,-0.0517632765850336,14.05,0.784792254231947,0.999995778752774,1.75674257529646,0.116666666666667,0.0833333333333333,1,0.683333333333333
"8",0.133333333333333,"Continuous",0.169075,0,-0.00221919478909754,-0.00455352377386732,14.05,0.784793266554967,0.999993698913076,0.487357681502292,0.133333333333333,0.0833333333333333,1,0.683333333333333
"9",0.15,"Continuous",0.09544,0,-0.135448561566421,-0.0659888244813643,14.05,0.784794278877987,0.999991028365947,2.05259849119866,0.15,0.0833333333333333,1,0.683333333333333
"10",0.166666666666667,"Continuous",0.25742,1,0.0422130772896128,0.200488751953729,14.05,0.784795291201008,0.999987693284389,0.210550850749747,0.166666666666667,0.0833333333333333,1,0.683333333333333
"11",0.183333333333333,"Continuous",0.29981,0,-0.18006402753301,-0.191912534997056,14.05,0.784796303524028,0.999983619847094,0.938260898569094,0.183333333333333,0.0833333333333333,1,0.683333333333333
"12",0.2,"Continuous",0.210815,4,0.175718387227889,0.265739396007514,14.05,0.784797315847049,0.999978734239765,0.661243270165785,0.2,0.0833333333333333,1,0.683333333333333
"13",0.216666666666667,"Continuous",0.563435,0,-0.0467366095166266,-0.0935122215305415,14.05,0.784798328170069,0.999972962656591,0.499791457754666,0.216666666666667,0.0833333333333333,1,0.683333333333333
"14",0.233333333333333,"Continuous",0.89816,4,0.175918848946683,0.430409352683065,14.05,0.78479934049309,0.999966231301851,0.408724503429233,0.233333333333333,0.0833333333333333,1,0.683333333333333
"15",0.25,"Continuous",0.421875,7,0.309704138980908,0.200454792317537,14.05,0.78480035281611,0.999958466391659,1.54500740740741,0.25,0.0833333333333333,1,0.683333333333333
"16",0.266666666666667,"Continuous",0.12904,17,0.755750341645049,0.313979472266186,14.05,0.784801365139131,0.999949594155855,2.40700557966522,0.266666666666667,0.0833333333333333,1,0.683333333333333
"17",0.283333333333333,"Continuous",0.41224,5,0.220830868438673,0.214402536988127,14.05,0.784802377462151,0.999939540840027,1.02998253444595,0.283333333333333,0.0833333333333333,1,0.683333333333333
"18",0.3,"Continuous",0.382775,9,0.399505721562419,0.450562176107999,14.05,0.784803389785172,0.999928232707676,0.886682777088369,0.3,0.0833333333333333,1,0.683333333333333
"19",0.316666666666667,"Continuous",0.471375,6,0.265742944976891,0.294670855536301,14.05,0.784804402108192,0.999915596042524,0.901829753381067,0.316666666666667,0.0833333333333333,1,0.683333333333333
