"","time","Method","blood","count","aif","disp_aif","backg","bpr","parentFraction","disp_fct","t_G","vol","delta","tmax"
"125",2.08333333333333,"Continuous",14.856225,612,24.0451949677881,21.3215248066329,10.75,0.943462681559425,0.994238065485084,1.12774274756878,2.08333333333333,0.0833333333333333,1,1.08333333333333
"126",2.1,"Continuous",16.7733600000001,553,21.7386869610949,21.790860225525,10.75,0.943415169730202,0.994099909136816,0.997605727176896,2.1,0.0833333333333333,1,1.08333333333333
"127",2.11666666666667,"Continuous",16.83008,552,21.7099610002885,21.7835821686818,10.75,0.94336765192815,0.99395960169048,0.996620336920564,2.11666666666667,0.0833333333333333,1,1.08333333333333
"128",2.13333333333333,"Continuous",17.2310649999999,553,21.7598162048329,22.341016243626,10.75,0.943320128062773,0.993817128404626,0.973985067086687,2.13333333333333,0.0833333333333333,1,1.08333333333333
"129",2.15,"Continuous",18.3659600000001,553,21.7703166624427,23.4293026872789,10.75,0.943272598043571,0.993672474609063,0.929191830974255,2.15,0.0833333333333333,1,1.08333333333333
"130",2.16666666666667,"Continuous",15.8178600000001,562,22.1350927616587,19.766826533672,10.75,0.943225061780048,0.993525625705843,1.11981013866603,2.16666666666667,0.0833333333333333,1,1.08333333333333
"131",2.18333333333333,"Continuous",13.802655,583,22.9728150848625,19.7540348371296,10.75,0.943177519181707,0.993376567170239,1.16294292656015,2.18333333333333,0.0833333333333333,1,1.08333333333333
"132",2.2,"Continuous",13.6063699999997,528,20.8163980584089,18.0105438761033,10.75,0.94312997015805,0.993225284551727,1.15578953093296,2.2,0.0833333333333333,1,1.08333333333333
"133",2.21666666666667,"Continuous",15.369445,517,20.3925812659683,21.4980798660639,10.75,0.94308241461858,0.993071763474973,0.948576867935046,2.21666666666667,0.0833333333333333,1,1.08333333333333
"134",2.23333333333333,"Continuous",16.0507150000001,479,18.903336109954,19.1234123566168,10.75,0.943034852472799,0.992915989640818,0.988491789929602,2.23333333333333,0.0833333333333333,1,1.08333333333333
"135",2.25,"Continuous",13.86437,521,20.5696090287185,18.8696567502676,10.75,0.942987283630209,0.992757948827268,1.09008919986988,2.25,0.0833333333333333,1,1.08333333333333
"136",2.26666666666667,"Continuous",14.8031150000002,496,19.5921960641564,19.573307830001,10.75,0.942939708000314,0.99259762689048,1.00096499959636,2.26666666666667,0.0833333333333333,1,1.08333333333333
"137",2.28333333333333,"Continuous",16.1214300000001,486,19.2063054200438,20.6302416856796,10.75,0.942892125492616,0.992435009765757,0.930978207268205,2.28333333333333,0.0833333333333333,1,1.08333333333333
"138",2.3,"Continuous",15.2822349999999,492,19.4522812957234,19.0597123836217,10.75,0.942844536016618,0.992270083468536,1.02059679097986,2.3,0.0833333333333333,1,1.08333333333333
"139",2.31666666666667,"Continuous",12.245645,511,20.2123920188055,16.5059803181726,10.75,0.942796939481822,0.992102834095382,1.22454962560159,2.31666666666667,0.0833333333333333,1,1.08333333333333
"140",2.33333333333333,"Continuous",15.1913099999999,491,19.4305681442327,21.6580783596007,10.75,0.94274933579773,0.991933247824983,0.897151068604358,2.33333333333333,0.0833333333333333,1,1.08333333333333
"141",2.35,"Continuous",15.42562,446,17.6586976974922,17.5032681156355,10.75,0.942701724873846,0.99176131091914,1.00888003205058,2.35,0.0833333333333333,1,1.08333333333333
"142",2.36666666666667,"Continuous",11.7601950000001,509,20.1608084338363,16.738916751238,10.75,0.942654106619672,0.991587009723763,1.20442730754039,2.36666666666667,0.0833333333333333,1,1.08333333333333
"143",2.38333333333333,"Continuous",15.3587699999998,463,18.3479583418983,20.781097462689,10.75,0.942606480944711,0.991410330669868,0.882915754321483,2.38333333333333,0.0833333333333333,1,1.08333333333333
"144",2.4,"Continuous",14.70129,443,17.5636759927537,17.0663459444345,10.75,0.942558847758465,0.991231260274564,1.02914098014528,2.4,0.0833333333333333,1,1.08333333333333
"145",2.41666666666667,"Continuous",14.1543400000003,494,19.5932573273248,20.1104853352321,10.75,0.942511206970437,0.991049785142056,0.974280679989299,2.41666666666667,0.0833333333333333,1,1.08333333333333
"146",2.43333333333333,"Continuous",15.1940599999998,450,17.8568934749258,18.1696776073416,10.75,0.942463558490128,0.990865891964634,0.982785377970087,2.43333333333333,0.0833333333333333,1,1.08333333333333
"147",2.45,"Continuous",13.1342499999998,487,19.3328187842421,17.7227063421343,10.75,0.942415902227043,0.990679567523665,1.09085025791348,2.45,0.0833333333333333,1,1.08333333333333
"148",2.46666666666667,"Continuous",13.8871000000001,467,18.5473858090295,18.4406229796726,10.75,0.942368238090684,0.990490798690588,1.00578954569347,2.46666666666667,0.0833333333333333,1,1.08333333333333
"149",2.48333333333333,"Continuous",15.4691949999999,455,18.0789134319737,19.7511379121663,10.75,0.942320565990553,0.990299572427909,0.915335284092035,2.48333333333333,0.0833333333333333,1,1.08333333333333
"150",2.5,"Continuous",13.8752500000001,461,18.3251116695224,17.0941688869831,10.75,0.942272885836152,0.990105875790185,1.0720095133421,2.5,0.0833333333333333,1,1.08333333333333
"151",2.51666666666667,"Continuous",11.8094900000001,484,19.2471600963971,16.5362587528138,10.75,0.942225197536984,0.989909695925018,1.16393679998035,2.51666666666667,0.0833333333333333,1,1.08333333333333
"152",2.53333333333333,"Continuous",13.1460750000001,447,17.7841474263473,17.629757177165,10.75,0.942177501002553,0.989711020074041,1.00875736674254,2.53333333333333,0.0833333333333333,1,1.08333333333333
"153",2.55,"Continuous",15.0340450000001,431,17.1552229466623,19.0834179626456,10.75,0.94212979614236,0.989509835573909,0.89895966122224,2.55,0.0833333333333333,1,1.08333333333333
